,feature_0,feature_1,feature_2,feature_3,val_dice_DSC_mean,test_dice_DSC_mean,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_70.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3503330945968628,0.5429350336392721,self-paced,method_soft,loss_params*1.0_70.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_70.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8628664811452231,0.8440611561139425,self-paced,method_soft,loss_params*1.0_70.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_60.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.7909213701883951,0.7292105754216512,self-paced,method_soft,loss_params*2.5_60.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_60.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.37298327187697095,0.38594630857308704,self-paced,method_soft,loss_params*2.5_60.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_60.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3470066587130229,0.584828644990921,self-paced,method_soft,loss_params*2.5_60.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_60.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8645141919453939,0.8451150457064309,self-paced,method_soft,loss_params*2.5_60.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_80.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8167575995127359,0.7206295331319174,self-paced,method_soft,loss_params*4.0_80.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_80.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3695465375979741,0.36771247287591297,self-paced,method_soft,loss_params*4.0_80.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_80.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.41877176364262897,0.6134642163912455,self-paced,method_soft,loss_params*4.0_80.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_80.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8433770736058553,0.8407158255577087,self-paced,method_soft,loss_params*4.0_80.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_80.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.7900876204172769,0.6977557738622031,self-paced,method_soft,loss_params*2.5_80.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_80.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.2973086585601171,0.3181885555386543,self-paced,method_soft,loss_params*2.5_80.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_80.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.2983792225519816,0.5645211537679037,self-paced,method_soft,loss_params*2.5_80.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_80.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8685617049535116,0.8475072383880615,self-paced,method_soft,loss_params*2.5_80.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.5_70.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.7925908764203391,0.7166373133659363,self-paced,method_soft,loss_params*3.5_70.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.5_70.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.35770150522391003,0.4092830916245778,self-paced,method_soft,loss_params*3.5_70.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.5_70.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3428643743197123,0.5884454449017843,self-paced,method_soft,loss_params*3.5_70.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.5_70.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8526718815167745,0.8405800263086954,self-paced,method_soft,loss_params*3.5_70.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_60.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.7645377516746521,0.7079354524612427,self-paced,method_soft,loss_params*4.0_60.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_60.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.33305810888608295,0.3631065140167872,self-paced,method_soft,loss_params*4.0_60.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_60.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.36345492800076795,0.5815749168395996,self-paced,method_soft,loss_params*4.0_60.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_60.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8529944618542991,0.8475144108136495,self-paced,method_soft,loss_params*4.0_60.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.5_80.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8120550711949667,0.7319264213244119,self-paced,method_soft,loss_params*3.5_80.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.5_80.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.35867903629938763,0.4988331397374471,self-paced,method_soft,loss_params*3.5_80.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.5_80.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.35635642210642504,0.5719695687294006,self-paced,method_soft,loss_params*3.5_80.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.5_80.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8517501751581827,0.8376682599385581,self-paced,method_soft,loss_params*3.5_80.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.5_70.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8277645508448283,0.7282391985257467,self-paced,method_soft,loss_params*4.5_70.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.5_70.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3621785541375478,0.4759977360566457,self-paced,method_soft,loss_params*4.5_70.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.5_70.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.32347918550173443,0.5381490091482798,self-paced,method_soft,loss_params*4.5_70.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.5_70.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8652264674504598,0.8457945585250854,self-paced,method_soft,loss_params*4.5_70.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_80.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.7859180569648743,0.6994587182998657,self-paced,method_soft,loss_params*1.0_80.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_80.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3854484856128693,0.5204657713572184,self-paced,method_soft,loss_params*1.0_80.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_80.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3722812434037526,0.6461960673332214,self-paced,method_soft,loss_params*1.0_80.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_80.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8607904513676962,0.8350923260052999,self-paced,method_soft,loss_params*1.0_80.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.0_70.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8168893853823344,0.7280320326487223,self-paced,method_soft,loss_params*3.0_70.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.0_70.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.354693666100502,0.4786686102549235,self-paced,method_soft,loss_params*3.0_70.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.0_70.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3219565649827321,0.5649647315343221,self-paced,method_soft,loss_params*3.0_70.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.0_70.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8543319304784139,0.8429878552754722,self-paced,method_soft,loss_params*3.0_70.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_60.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8139225244522095,0.7619669636090597,self-paced,method_soft,loss_params*1.0_60.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_60.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3544942736625671,0.4311409493287404,self-paced,method_soft,loss_params*1.0_60.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_60.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.32647404074668884,0.5729216833909353,self-paced,method_soft,loss_params*1.0_60.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.0_60.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8539176185925802,0.8518861532211304,self-paced,method_soft,loss_params*1.0_60.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.0_50.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8034684658050537,0.7461754282315572,self-paced,method_soft,loss_params*3.0_50.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.0_50.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.4107502599557241,0.5475744009017944,self-paced,method_soft,loss_params*3.0_50.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.0_50.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.332897146542867,0.5578595598538717,self-paced,method_soft,loss_params*3.0_50.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.0_50.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8507679104804993,0.8412934740384421,self-paced,method_soft,loss_params*3.0_50.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_70.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.7944332162539164,0.7609541813532511,self-paced,method_soft,loss_params*2.5_70.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_70.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3436814993619919,0.3990119198958079,self-paced,method_soft,loss_params*2.5_70.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_70.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3561428785324097,0.5909906625747681,self-paced,method_soft,loss_params*2.5_70.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_70.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8606347441673279,0.8347555796305338,self-paced,method_soft,loss_params*2.5_70.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.5_50.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.7944099903106691,0.7204427123069763,self-paced,method_soft,loss_params*3.5_50.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.5_50.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.31330135961373645,0.5226508677005768,self-paced,method_soft,loss_params*3.5_50.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.5_50.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3662604093551636,0.5888811945915222,self-paced,method_soft,loss_params*3.5_50.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*3.5_50.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8636635740598043,0.8498314420382181,self-paced,method_soft,loss_params*3.5_50.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.5_60.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8124399185180664,0.7303627332051595,self-paced,method_soft,loss_params*1.5_60.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.5_60.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.30516089995702106,0.5044897596041361,self-paced,method_soft,loss_params*1.5_60.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.5_60.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3621934354305267,0.5504980782667795,self-paced,method_soft,loss_params*1.5_60.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.5_60.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8586119214693705,0.8485602339108785,self-paced,method_soft,loss_params*1.5_60.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_50.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8295059800148009,0.7632474303245544,self-paced,method_soft,loss_params*4.0_50.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_50.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3403640240430832,0.4669240017731984,self-paced,method_soft,loss_params*4.0_50.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_50.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.31675804654757184,0.5592826704184214,self-paced,method_soft,loss_params*4.0_50.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.0_50.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8545318841934204,0.8435269196828207,self-paced,method_soft,loss_params*4.0_50.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_50.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8214324514071146,0.7268524169921875,self-paced,method_soft,loss_params*2.5_50.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_50.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.35863158106803894,0.4243907729784648,self-paced,method_soft,loss_params*2.5_50.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_50.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3337762653827667,0.5499609212080637,self-paced,method_soft,loss_params*2.5_50.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*2.5_50.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8561398585637411,0.8410594264666239,self-paced,method_soft,loss_params*2.5_50.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.5_50.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8201387921969095,0.7248814900716146,self-paced,method_soft,loss_params*1.5_50.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.5_50.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3611954351266225,0.3986767182747523,self-paced,method_soft,loss_params*1.5_50.0,type_inversesquare,tra,ratio_0.09
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.5_50.0/type_inversesquare/tra/ratio_0.17/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.34570465485254925,0.572214404741923,self-paced,method_soft,loss_params*1.5_50.0,type_inversesquare,tra,ratio_0.17
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*1.5_50.0/type_inversesquare/tra/ratio_1.0/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8631117741266886,0.8480742971102396,self-paced,method_soft,loss_params*1.5_50.0,type_inversesquare,tra,ratio_1.0
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.5_60.0/type_inversesquare/tra/ratio_0.34/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.8099639415740967,0.7442541321118673,self-paced,method_soft,loss_params*4.5_60.0,type_inversesquare,tra,ratio_0.34
githash_04cc43d/mmwhs/random_seed_20/sample_num_10/global_Conv5_1.0/contrast_on_patient/self-paced/method_soft/loss_params*4.5_60.0/type_inversesquare/tra/ratio_0.09/storage.csv,random_seed_20,sample_num_10,global_Conv5_1.0,contrast_on_patient,0.3425131340821584,0.34087301790714264,self-paced,method_soft,loss_params*4.5_60.0,type_inversesquare,tra,ratio_0.09
